meet_name,facility_name,meet_start_date,meet_end_date,mm_athlete_id,usas_id,first_name,last_name,gender,team,event_no,stroke,distance,seed_time,round,time,course,heat,lane,heat_place,overall_place,backup_time_1,backup_time_2,reaction_time
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,35,5AEBBFFCA2464D,Molly,Blanchard,F,TENN,7,Medley,200,121.33,F,122.37,Y,2,8,8,16,122.54,122.43,0.72
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,35,5AEBBFFCA2464D,Molly,Blanchard,F,TENN,7,Medley,200,121.33,P,121.07,Y,2,2,3,13,121.22,121.16,0.72
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,35,5AEBBFFCA2464D,Molly,Blanchard,F,TENN,21,Free,200,108.93,P,111.15,Y,4,1,7,24,111.27,111.25,0.76
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,35,5AEBBFFCA2464D,Molly,Blanchard,F,TENN,23,Breast,100,63.71,P,0.00,Y,3,7,0,0,0.00,0.00,
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,35,5AEBBFFCA2464D,Molly,Blanchard,F,TENN,25,Back,100,56.15,F,55.84,Y,1,8,8,16,55.97,56.13,0.64
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,35,5AEBBFFCA2464D,Molly,Blanchard,F,TENN,25,Back,100,56.15,P,55.70,Y,3,7,7,17,55.78,55.78,0.70
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,35,5AEBBFFCA2464D,Molly,Blanchard,F,TENN,31,Back,200,119.33,F,121.64,Y,1,3,4,20,121.68,121.59,0.65
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,35,5AEBBFFCA2464D,Molly,Blanchard,F,TENN,31,Back,200,119.33,P,123.05,Y,2,6,7,20,123.15,123.13,0.65
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,35,5AEBBFFCA2464D,Molly,Blanchard,F,TENN,33,Free,100,50.23,P,0.00,Y,3,2,0,0,0.00,0.00,
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,35,5AEBBFFCA2464D,Molly,Blanchard,F,TENN,35,Breast,200,136.57,P,139.88,Y,1,6,4,15,139.97,140.02,0.74
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,17,8435476D8B6D5D,Callie,Borda,F,TENN,11,1m,6,205.28,F,229.40,Y,1,2,12,12,0.00,0.00,
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,17,8435476D8B6D5D,Callie,Borda,F,TENN,11,1m,6,205.28,P,220.60,Y,1,0,11,11,0.00,0.00,
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,17,8435476D8B6D5D,Callie,Borda,F,TENN,27,3m,6,222.23,P,189.45,Y,1,7,16,16,0.00,0.00,
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,17,8435476D8B6D5D,Callie,Borda,F,TENN,39,10m,6,0.00,F,175.10,Y,1,3,9,9,0.00,0.00,
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,54,BE8C41A2A7D070,Ava,Boyer,F,TENN,39,10m,6,0.00,F,212.45,Y,1,2,5,5,0.00,0.00,
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,44,0DC711EA77AD47,Ben,Bricca,M,TENN,8,Medley,200,112.33,F,109.28,Y,1,4,5,21,109.60,109.48,0.70
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,44,0DC711EA77AD47,Ben,Bricca,M,TENN,8,Medley,200,112.33,P,108.16,Y,3,7,6,17,108.30,108.28,0.74
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,44,0DC711EA77AD47,Ben,Bricca,M,TENN,26,Back,100,48.65,F,46.84,Y,1,3,2,10,46.81,46.86,0.65
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,44,0DC711EA77AD47,Ben,Bricca,M,TENN,26,Back,100,48.65,P,47.03,Y,2,6,2,9,0.00,47.31,0.68
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,44,0DC711EA77AD47,Ben,Bricca,M,TENN,32,Back,200,110.49,F,105.47,Y,1,2,3,11,105.64,105.66,0.69
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,44,0DC711EA77AD47,Ben,Bricca,M,TENN,32,Back,200,110.49,P,105.73,Y,3,2,4,13,105.85,105.83,0.67
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,36,9D433F96962943,Sophie,Brison,F,TENN,5,Free,500,295.99,P,292.19,Y,1,2,5,17,292.41,292.27,0.76
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,36,9D433F96962943,Sophie,Brison,F,TENN,7,Medley,200,123.01,F,121.68,Y,2,1,7,15,121.76,121.92,0.78
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,36,9D433F96962943,Sophie,Brison,F,TENN,7,Medley,200,123.01,P,121.41,Y,2,1,5,16,121.57,121.59,0.77
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,36,9D433F96962943,Sophie,Brison,F,TENN,21,Free,200,108.91,F,107.42,Y,1,3,1,17,107.54,107.48,0.74
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,36,9D433F96962943,Sophie,Brison,F,TENN,21,Free,200,108.91,P,109.44,Y,2,7,6,20,109.69,109.50,0.75
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,36,9D433F96962943,Sophie,Brison,F,TENN,25,Back,100,53.81,F,53.21,Y,2,7,4,6,53.39,53.40,0.68
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,36,9D433F96962943,Sophie,Brison,F,TENN,25,Back,100,53.81,P,54.28,Y,3,3,5,11,54.43,54.42,0.66
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,36,9D433F96962943,Sophie,Brison,F,TENN,31,Back,200,114.24,F,113.20,Y,3,2,1,3,113.37,113.38,0.71
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,36,9D433F96962943,Sophie,Brison,F,TENN,31,Back,200,114.24,P,114.85,Y,4,5,2,7,114.98,115.02,0.71
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,34,6502F6A3CD4543,Victoria,Brostowitz,F,TENN,7,Medley,200,120.56,F,121.26,Y,1,3,3,19,121.31,121.29,0.69
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,34,6502F6A3CD4543,Victoria,Brostowitz,F,TENN,7,Medley,200,120.56,P,122.14,Y,2,6,6,20,122.37,122.32,0.72
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,34,6502F6A3CD4543,Victoria,Brostowitz,F,TENN,17,Fly,100,53.76,F,54.68,Y,1,6,4,12,54.90,54.78,0.70
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,34,6502F6A3CD4543,Victoria,Brostowitz,F,TENN,17,Fly,100,53.76,P,54.86,Y,2,3,4,15,55.02,55.08,0.70
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,34,6502F6A3CD4543,Victoria,Brostowitz,F,TENN,23,Breast,100,60.66,F,61.60,Y,1,3,3,11,61.75,61.67,0.69
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,34,6502F6A3CD4543,Victoria,Brostowitz,F,TENN,23,Breast,100,60.66,P,62.04,Y,1,5,3,10,62.27,62.36,0.74
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,34,6502F6A3CD4543,Victoria,Brostowitz,F,TENN,35,Breast,200,134.51,F,135.73,Y,1,2,4,12,135.90,135.87,0.70
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,34,6502F6A3CD4543,Victoria,Brostowitz,F,TENN,35,Breast,200,134.51,P,136.59,Y,2,3,5,13,136.72,136.88,0.67
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,55,F4F8F53B0A5049,Emily,Brown,F,TENN,5,Free,500,286.44,F,285.62,Y,1,5,2,10,285.76,285.74,0.84
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,55,F4F8F53B0A5049,Emily,Brown,F,TENN,5,Free,500,286.44,P,287.67,Y,2,3,4,8,287.75,287.82,0.76
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,55,F4F8F53B0A5049,Emily,Brown,F,TENN,7,Medley,200,119.30,F,118.99,Y,2,5,3,11,119.10,119.25,0.79
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,55,F4F8F53B0A5049,Emily,Brown,F,TENN,7,Medley,200,119.30,P,118.66,Y,2,3,2,8,118.65,118.86,0.79
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,55,F4F8F53B0A5049,Emily,Brown,F,TENN,17,Fly,100,52.79,F,52.85,Y,2,2,4,6,53.02,53.23,0.76
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,55,F4F8F53B0A5049,Emily,Brown,F,TENN,17,Fly,100,52.79,P,53.12,Y,1,4,3,8,53.11,54.50,
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,55,F4F8F53B0A5049,Emily,Brown,F,TENN,19,Medley,400,256.95,F,253.17,Y,2,2,4,6,253.29,253.39,0.79
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,55,F4F8F53B0A5049,Emily,Brown,F,TENN,19,Medley,400,256.95,P,256.53,Y,2,5,3,8,256.72,256.77,0.88
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,55,F4F8F53B0A5049,Emily,Brown,F,TENN,31,Back,200,115.33,P,116.17,Y,4,3,3,9,116.46,116.53,0.70
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,55,F4F8F53B0A5049,Emily,Brown,F,TENN,37,Fly,200,115.62,F,113.91,Y,2,6,1,3,113.99,114.07,0.77
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,55,F4F8F53B0A5049,Emily,Brown,F,TENN,37,Fly,200,115.62,P,117.92,Y,2,5,2,6,118.07,117.92,0.81
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,16,19B24D658BF195,Julia,Burroughs,F,TENN,5,Free,500,287.87,P,0.00,Y,1,3,0,0,0.00,0.00,
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,16,19B24D658BF195,Julia,Burroughs,F,TENN,9,Free,50,22.60,F,22.78,Y,2,3,2,10,23.10,22.83,0.70
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,16,19B24D658BF195,Julia,Burroughs,F,TENN,9,Free,50,22.60,P,22.88,Y,3,3,4,10,22.94,22.91,0.72
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,16,19B24D658BF195,Julia,Burroughs,F,TENN,21,Free,200,106.39,F,106.97,Y,2,8,4,12,107.17,107.23,0.69
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,16,19B24D658BF195,Julia,Burroughs,F,TENN,21,Free,200,106.39,P,108.39,Y,4,6,6,14,108.59,108.51,0.73
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,16,19B24D658BF195,Julia,Burroughs,F,TENN,33,Free,100,49.59,F,49.45,Y,1,4,2,10,49.61,49.65,0.70
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,16,19B24D658BF195,Julia,Burroughs,F,TENN,33,Free,100,49.59,P,49.58,Y,3,3,3,8,49.75,49.89,0.70
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,32,5C8D43F88158A3,Guilherme,Caribe,M,TENN,10,Free,50,18.70,F,18.76,Y,4,5,2,2,18.94,18.88,0.78
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,32,5C8D43F88158A3,Guilherme,Caribe,M,TENN,10,Free,50,18.70,P,18.83,Y,3,4,1,2,19.03,18.95,0.60
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,32,5C8D43F88158A3,Guilherme,Caribe,M,TENN,18,Fly,100,45.87,F,45.18,Y,3,4,1,3,45.51,45.39,0.59
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,32,5C8D43F88158A3,Guilherme,Caribe,M,TENN,18,Fly,100,45.87,P,45.47,Y,4,5,2,3,45.57,45.65,0.88
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,32,5C8D43F88158A3,Guilherme,Caribe,M,TENN,22,Free,200,96.15,P,0.00,Y,4,3,0,0,0.00,0.00,
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,32,5C8D43F88158A3,Guilherme,Caribe,M,TENN,34,Free,100,40.99,F,40.85,Y,4,5,2,2,40.98,40.96,0.61
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,32,5C8D43F88158A3,Guilherme,Caribe,M,TENN,34,Free,100,40.99,P,41.52,Y,3,4,1,2,41.67,41.52,0.59
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,41,36968E0D06B04E,Wyatt,Carlton,M,TENN,6,Free,500,278.96,F,270.28,Y,1,2,4,20,270.51,270.60,0.65
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,41,36968E0D06B04E,Wyatt,Carlton,M,TENN,6,Free,500,278.96,P,274.53,Y,3,7,8,21,274.65,274.55,0.67
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,41,36968E0D06B04E,Wyatt,Carlton,M,TENN,18,Fly,100,48.28,F,49.18,Y,1,6,3,19,49.47,49.32,0.66
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,41,36968E0D06B04E,Wyatt,Carlton,M,TENN,18,Fly,100,48.28,P,49.52,Y,3,6,7,22,49.64,49.73,0.67
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,41,36968E0D06B04E,Wyatt,Carlton,M,TENN,22,Free,200,102.51,P,100.44,Y,4,8,5,20,100.60,100.65,0.66
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,41,36968E0D06B04E,Wyatt,Carlton,M,TENN,38,Fly,200,107.36,P,0.00,Y,2,6,0,0,0.00,0.00,
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,41,36968E0D06B04E,Wyatt,Carlton,M,TENN,522,Free,200,0.00,F,98.71,Y,1,4,1,1,98.85,0.00,0.64
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,2,628B781ED97E4C,Micah,Chambers,M,TENN,10,Free,50,19.31,F,19.37,Y,2,5,2,10,19.56,0.00,0.79
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,2,628B781ED97E4C,Micah,Chambers,M,TENN,10,Free,50,19.31,P,19.37,Y,2,4,1,5,19.57,19.53,0.63
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,2,628B781ED97E4C,Micah,Chambers,M,TENN,18,Fly,100,46.34,F,45.93,Y,2,5,2,10,46.12,45.97,0.62
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,2,628B781ED97E4C,Micah,Chambers,M,TENN,18,Fly,100,46.34,P,46.54,Y,2,5,2,7,46.80,46.77,0.88
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,2,628B781ED97E4C,Micah,Chambers,M,TENN,34,Free,100,43.09,F,42.14,Y,3,4,1,3,42.18,42.17,0.61
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,2,628B781ED97E4C,Micah,Chambers,M,TENN,34,Free,100,43.09,P,42.22,Y,3,5,2,3,42.35,42.38,0.63
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,42,2DDDCC0C51D243,Aidan,Crisci,M,TENN,8,Medley,200,106.82,F,106.46,Y,3,5,5,7,106.46,106.66,0.75
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,42,2DDDCC0C51D243,Aidan,Crisci,M,TENN,8,Medley,200,106.82,P,105.41,Y,2,4,1,4,105.66,105.50,0.66
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,42,2DDDCC0C51D243,Aidan,Crisci,M,TENN,20,Medley,400,222.93,F,227.84,Y,2,5,5,7,227.99,228.02,0.67
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,42,2DDDCC0C51D243,Aidan,Crisci,M,TENN,20,Medley,400,222.93,P,226.40,Y,2,4,4,4,226.50,226.43,
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,42,2DDDCC0C51D243,Aidan,Crisci,M,TENN,38,Fly,200,104.94,F,105.90,Y,2,6,5,7,105.84,106.16,0.66
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,42,2DDDCC0C51D243,Aidan,Crisci,M,TENN,38,Fly,200,104.94,P,105.53,Y,3,5,2,6,105.59,105.49,0.65
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,56,34B6A3CA40A445,Jillian,Crooks,F,TENN,9,Free,50,22.51,F,22.13,Y,3,5,3,5,22.34,22.28,0.68
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,56,34B6A3CA40A445,Jillian,Crooks,F,TENN,9,Free,50,22.51,P,22.27,Y,2,5,2,4,22.48,22.23,0.66
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,56,34B6A3CA40A445,Jillian,Crooks,F,TENN,23,Breast,100,72.00,F,65.61,Y,1,8,8,16,65.82,65.94,0.60
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,56,34B6A3CA40A445,Jillian,Crooks,F,TENN,23,Breast,100,72.00,P,66.28,Y,2,1,7,18,66.46,66.40,0.61
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,56,34B6A3CA40A445,Jillian,Crooks,F,TENN,33,Free,100,50.09,F,48.68,Y,2,4,2,4,48.72,0.00,0.60
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,56,34B6A3CA40A445,Jillian,Crooks,F,TENN,33,Free,100,50.09,P,48.66,Y,1,6,1,3,48.60,48.97,0.62
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,9,8223FEBDD13C48,Jordan,Crooks,M,TENN,10,Free,50,17.99,F,18.16,Y,4,4,1,1,18.26,18.36,0.63
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,9,8223FEBDD13C48,Jordan,Crooks,M,TENN,10,Free,50,17.99,P,18.29,Y,4,4,1,1,18.43,18.35,0.65
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,9,8223FEBDD13C48,Jordan,Crooks,M,TENN,18,Fly,100,45.18,F,43.77,Y,4,4,1,1,44.03,44.00,0.62
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,9,8223FEBDD13C48,Jordan,Crooks,M,TENN,18,Fly,100,45.18,P,44.27,Y,4,4,1,1,44.56,44.37,
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,9,8223FEBDD13C48,Jordan,Crooks,M,TENN,26,Back,100,48.00,P,0.00,Y,2,5,0,0,0.00,0.00,
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,9,8223FEBDD13C48,Jordan,Crooks,M,TENN,34,Free,100,40.90,F,40.26,Y,4,4,1,1,40.42,40.41,0.62
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,9,8223FEBDD13C48,Jordan,Crooks,M,TENN,34,Free,100,40.90,P,40.77,Y,4,4,1,1,40.91,40.94,0.64
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,18,9A1646BDBE1771,Bailey,Davenport,F,TENN,11,1m,6,278.78,P,169.40,Y,1,7,19,19,0.00,0.00,
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,31,1451F24292AF41,Brooklyn,Douthwright,F,TENN,7,Medley,200,118.89,F,117.98,Y,2,2,2,10,118.11,118.23,0.63
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,31,1451F24292AF41,Brooklyn,Douthwright,F,TENN,7,Medley,200,118.89,P,121.33,Y,2,5,4,14,121.43,121.24,0.98
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,31,1451F24292AF41,Brooklyn,Douthwright,F,TENN,9,Free,50,22.66,F,22.43,Y,2,4,1,9,22.67,22.62,0.63
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,31,1451F24292AF41,Brooklyn,Douthwright,F,TENN,9,Free,50,22.66,P,22.78,Y,2,3,3,7,22.96,22.92,0.64
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,31,1451F24292AF41,Brooklyn,Douthwright,F,TENN,17,Fly,100,53.35,P,54.23,Y,3,3,4,10,54.28,54.42,0.65
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,31,1451F24292AF41,Brooklyn,Douthwright,F,TENN,21,Free,200,105.52,F,105.81,Y,2,1,1,9,106.21,105.94,0.65
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,31,1451F24292AF41,Brooklyn,Douthwright,F,TENN,21,Free,200,105.52,P,107.99,Y,3,5,4,13,108.20,108.14,0.85
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,31,1451F24292AF41,Brooklyn,Douthwright,F,TENN,31,Back,200,119.77,P,0.00,Y,4,2,0,0,0.00,0.00,
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,31,1451F24292AF41,Brooklyn,Douthwright,F,TENN,33,Free,100,48.07,F,49.57,Y,2,3,4,6,49.81,49.67,0.65
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,31,1451F24292AF41,Brooklyn,Douthwright,F,TENN,33,Free,100,48.07,P,49.01,Y,2,4,1,5,49.15,49.12,0.65
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,13,AB3CEA1EE6A34E,Summer,Eaker,F,TENN,5,Free,500,290.47,F,289.09,Y,1,8,6,14,289.25,289.15,0.82
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,13,AB3CEA1EE6A34E,Summer,Eaker,F,TENN,5,Free,500,290.47,P,291.54,Y,3,2,5,15,291.62,291.56,0.78
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,13,AB3CEA1EE6A34E,Summer,Eaker,F,TENN,21,Free,200,110.92,F,110.59,Y,1,1,7,23,110.76,110.75,0.79
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,13,AB3CEA1EE6A34E,Summer,Eaker,F,TENN,21,Free,200,110.92,P,111.28,Y,4,8,8,25,111.33,111.24,0.78
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,13,AB3CEA1EE6A34E,Summer,Eaker,F,TENN,29,Free,1650,598.77,F,1006.51,Y,2,2,6,6,1006.59,1006.63,0.79
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,19,9DF4199C6B664F,Martin,Espernberger,M,TENN,6,Free,500,272.65,F,260.07,Y,3,7,4,6,260.19,260.15,0.73
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,19,9DF4199C6B664F,Martin,Espernberger,M,TENN,6,Free,500,272.65,P,264.87,Y,1,6,3,8,265.13,265.03,0.67
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,19,9DF4199C6B664F,Martin,Espernberger,M,TENN,8,Medley,200,110.04,F,106.23,Y,2,6,2,10,106.42,106.36,0.70
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,19,9DF4199C6B664F,Martin,Espernberger,M,TENN,8,Medley,200,110.04,P,107.42,Y,2,6,5,12,107.58,107.51,0.66
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,19,9DF4199C6B664F,Martin,Espernberger,M,TENN,18,Fly,100,47.50,F,46.29,Y,3,5,3,5,46.51,46.44,0.65
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,19,9DF4199C6B664F,Martin,Espernberger,M,TENN,18,Fly,100,47.50,P,45.94,Y,3,3,1,4,46.05,46.08,0.66
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,19,9DF4199C6B664F,Martin,Espernberger,M,TENN,22,Free,200,97.77,P,96.76,Y,2,3,4,10,96.83,96.90,0.69
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,19,9DF4199C6B664F,Martin,Espernberger,M,TENN,38,Fly,200,101.82,F,99.34,Y,3,5,1,1,99.55,99.59,0.66
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,19,9DF4199C6B664F,Martin,Espernberger,M,TENN,38,Fly,200,101.82,P,100.85,Y,3,4,1,2,101.02,101.00,0.66
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,37,464F477FA324A0,Emelie,Fast,F,TENN,7,Medley,200,119.00,P,119.92,Y,4,3,5,10,119.86,119.98,0.66
